starttime	seconds	ctime	dtime	ttime	wait
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	4	4	9	4
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	2	7	9	5
Tue May 09 19:52:24 2017	1494352344	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	1	8	9	7
Tue May 09 19:52:24 2017	1494352344	0	9	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	1	7	9	7
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	4	4	9	3
Tue May 09 19:52:24 2017	1494352344	2	6	9	5
Tue May 09 19:52:25 2017	1494352345	1	7	9	7
Tue May 09 19:52:25 2017	1494352345	1	8	9	7
Tue May 09 19:52:25 2017	1494352345	1	7	9	7
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	3	6	9	4
Tue May 09 19:52:25 2017	1494352345	3	6	9	4
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	2	6	9	4
Tue May 09 19:52:24 2017	1494352344	3	6	9	6
Tue May 09 19:52:25 2017	1494352345	1	8	9	7
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	3	6	9	4
Tue May 09 19:52:24 2017	1494352344	1	8	9	7
Tue May 09 19:52:24 2017	1494352344	1	8	9	7
Tue May 09 19:52:24 2017	1494352344	0	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	1	7	9	7
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	1	7	9	7
Tue May 09 19:52:24 2017	1494352344	0	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	4	5	9	3
Tue May 09 19:52:25 2017	1494352345	2	7	9	5
Tue May 09 19:52:24 2017	1494352344	0	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	1	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	2	6	9	4
Tue May 09 19:52:24 2017	1494352344	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	1	7	9	7
Tue May 09 19:52:25 2017	1494352345	1	8	9	7
Tue May 09 19:52:24 2017	1494352344	1	8	9	7
Tue May 09 19:52:24 2017	1494352344	0	9	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	3	6	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	3	6	9	5
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:25 2017	1494352345	1	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	1	7	9	7
Tue May 09 19:52:24 2017	1494352344	0	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	2	6	9	5
Tue May 09 19:52:24 2017	1494352344	1	8	9	7
Tue May 09 19:52:25 2017	1494352345	1	8	9	7
Tue May 09 19:52:24 2017	1494352344	1	8	9	8
Tue May 09 19:52:25 2017	1494352345	0	9	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	4	5	9	4
Tue May 09 19:52:25 2017	1494352345	4	5	9	4
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:25 2017	1494352345	1	7	9	7
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	2	6	9	6
Tue May 09 19:52:24 2017	1494352344	2	6	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	2	6	9	5
Tue May 09 19:52:24 2017	1494352344	3	6	9	5
Tue May 09 19:52:24 2017	1494352344	0	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	4	5	9	4
Tue May 09 19:52:24 2017	1494352344	3	6	9	5
Tue May 09 19:52:24 2017	1494352344	2	6	9	5
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	1	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	2	7	9	5
Tue May 09 19:52:25 2017	1494352345	1	7	9	7
Tue May 09 19:52:24 2017	1494352344	1	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	4	5	9	4
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	3	5	9	4
Tue May 09 19:52:24 2017	1494352344	3	6	9	4
Tue May 09 19:52:25 2017	1494352345	3	6	9	5
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	3	6	9	4
Tue May 09 19:52:25 2017	1494352345	3	6	9	4
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	3	5	9	4
Tue May 09 19:52:25 2017	1494352345	3	5	9	5
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:25 2017	1494352345	1	7	9	7
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	3	5	9	5
Tue May 09 19:52:25 2017	1494352345	2	7	9	7
Tue May 09 19:52:24 2017	1494352344	0	9	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	3	6	9	5
Tue May 09 19:52:24 2017	1494352344	0	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	3	6	9	4
Tue May 09 19:52:24 2017	1494352344	0	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	1	8	9	7
Tue May 09 19:52:25 2017	1494352345	1	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	3	6	9	4
Tue May 09 19:52:25 2017	1494352345	3	6	9	5
Tue May 09 19:52:24 2017	1494352344	0	9	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	3	6	9	4
Tue May 09 19:52:24 2017	1494352344	1	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	1	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	4	5	9	4
Tue May 09 19:52:25 2017	1494352345	3	5	9	5
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	4	5	9	4
Tue May 09 19:52:24 2017	1494352344	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	3	6	9	5
Tue May 09 19:52:24 2017	1494352344	2	7	9	5
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	3	6	9	5
Tue May 09 19:52:24 2017	1494352344	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	3	6	9	5
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	3	6	9	4
Tue May 09 19:52:24 2017	1494352344	4	5	9	4
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:25 2017	1494352345	1	8	9	6
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:25 2017	1494352345	1	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	2	7	9	7
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	3	6	9	5
Tue May 09 19:52:24 2017	1494352344	1	8	9	7
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	1	8	9	8
Tue May 09 19:52:25 2017	1494352345	3	6	9	5
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	4	5	9	4
Tue May 09 19:52:25 2017	1494352345	2	7	9	5
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	2	7	9	5
Tue May 09 19:52:25 2017	1494352345	3	6	9	5
Tue May 09 19:52:25 2017	1494352345	2	7	9	7
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	2	7	9	4
Tue May 09 19:52:24 2017	1494352344	2	6	9	6
Tue May 09 19:52:24 2017	1494352344	1	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	4	5	9	4
Tue May 09 19:52:24 2017	1494352344	4	5	9	5
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	8	9	8
Tue May 09 19:52:24 2017	1494352344	2	7	9	5
Tue May 09 19:52:25 2017	1494352345	2	7	9	7
Tue May 09 19:52:24 2017	1494352344	1	8	9	7
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	3	6	9	4
Tue May 09 19:52:24 2017	1494352344	1	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	3	6	9	4
Tue May 09 19:52:24 2017	1494352344	3	6	9	5
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	3	6	9	5
Tue May 09 19:52:24 2017	1494352344	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	3	6	9	4
Tue May 09 19:52:25 2017	1494352345	4	5	9	5
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	1	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	3	6	9	4
Tue May 09 19:52:24 2017	1494352344	3	6	9	5
Tue May 09 19:52:25 2017	1494352345	2	7	9	7
Tue May 09 19:52:24 2017	1494352344	2	7	9	7
Tue May 09 19:52:25 2017	1494352345	0	9	9	8
Tue May 09 19:52:25 2017	1494352345	1	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	2	7	9	5
Tue May 09 19:52:25 2017	1494352345	1	7	9	7
Tue May 09 19:52:25 2017	1494352345	1	8	9	7
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	2	7	9	6
Tue May 09 19:52:25 2017	1494352345	0	9	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	3	6	9	5
Tue May 09 19:52:25 2017	1494352345	2	7	9	5
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	3	5	9	4
Tue May 09 19:52:24 2017	1494352344	3	6	9	4
Tue May 09 19:52:24 2017	1494352344	4	5	9	4
Tue May 09 19:52:24 2017	1494352344	2	7	9	4
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	3	6	9	4
Tue May 09 19:52:24 2017	1494352344	2	6	9	6
Tue May 09 19:52:25 2017	1494352345	1	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	3	6	9	5
Tue May 09 19:52:25 2017	1494352345	1	7	9	6
Tue May 09 19:52:24 2017	1494352344	1	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	3	6	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	4	5	9	4
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	1	7	9	7
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	1	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	1	8	9	7
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	2	7	9	6
Tue May 09 19:52:25 2017	1494352345	1	8	9	7
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	4	5	9	4
Tue May 09 19:52:24 2017	1494352344	4	5	9	5
Tue May 09 19:52:24 2017	1494352344	1	8	9	8
Tue May 09 19:52:24 2017	1494352344	3	6	9	6
Tue May 09 19:52:24 2017	1494352344	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	3	6	9	6
Tue May 09 19:52:24 2017	1494352344	1	8	9	7
Tue May 09 19:52:24 2017	1494352344	0	9	9	8
Tue May 09 19:52:25 2017	1494352345	0	9	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	4	5	9	4
Tue May 09 19:52:24 2017	1494352344	2	7	9	7
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	4	5	9	4
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:25 2017	1494352345	1	8	9	7
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	3	6	9	5
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	2	7	9	7
Tue May 09 19:52:24 2017	1494352344	3	6	9	4
Tue May 09 19:52:24 2017	1494352344	3	6	9	6
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:25 2017	1494352345	1	8	9	7
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	3	6	9	5
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	4	5	9	4
Tue May 09 19:52:25 2017	1494352345	4	5	9	4
Tue May 09 19:52:24 2017	1494352344	3	6	9	6
Tue May 09 19:52:24 2017	1494352344	4	5	9	2
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	4	5	9	4
Tue May 09 19:52:24 2017	1494352344	4	5	9	4
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	4	5	9	4
Tue May 09 19:52:24 2017	1494352344	2	7	9	6
Tue May 09 19:52:25 2017	1494352345	1	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	4	5	9	4
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	4	5	9	4
Tue May 09 19:52:24 2017	1494352344	3	6	9	6
Tue May 09 19:52:24 2017	1494352344	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	1	8	9	8
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	2	7	9	6
Tue May 09 19:52:24 2017	1494352344	0	9	9	9
Tue May 09 19:52:25 2017	1494352345	3	6	9	4
Tue May 09 19:52:24 2017	1494352344	0	8	9	8
