starttime	seconds	ctime	dtime	ttime	wait
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	16
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	16
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	16
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	16
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	16
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:04 2017	1494352264	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:05 2017	1494352265	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:07 2017	1494352267	0	17	17	17
Tue May 09 19:51:06 2017	1494352266	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:03 2017	1494352263	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
Tue May 09 19:51:02 2017	1494352262	0	17	17	17
